,-0.500,-0.450,-0.400,-0.350,-0.300,-0.250,-0.200,-0.150,-0.100,-0.050,-0.000,0.050,0.100,0.150,0.200,0.250,0.300,0.350,0.400,0.450,0.500
0,0.48456343562901427,0.3148944615706235,0.09604646254376195,0.08646896962604494,0.10234606464115299,0.02780347780408675,0.021284740424328426,0.08681832945358539,0.14129392932966353,0.12577376808470073,0.028126001914834324,0.01994264611969843,0.022089015206305233,0.03252989491204608,0.0430694781210085,0.02967411108029218,0.02522828311853841,0.03084986447535481,0.03400465944078284,0.06282553778882366,0.5994569141453976
1,0.15084562102286858,0.27635450223346836,0.05568721337631885,0.06670691117938107,0.0396281866832935,0.0732416442287522,0.07006752311693291,0.3011621476996334,0.2515445850145171,0.18166198444360748,0.02452376978760821,0.08494248016850016,0.19250874119307554,0.06654807360288527,0.16413062432656111,0.08303026777045162,0.023365588283265768,0.12406125283010387,0.029655781074173486,0.0926690140443737,0.7350849019716663
2,0.36932776151103286,0.17065602908475663,0.05526456587294746,0.04467253535837332,0.040955270604070435,0.039670309067806664,0.03885448259736457,0.03239654462064861,0.044922119612039554,0.027600868349314515,0.040435382317261216,0.10919268902268474,0.10606606764151152,0.1595344985920134,0.05247819061842328,0.04770791557308115,0.11436114128682168,0.056425913874324,0.04958299629628247,0.04943885566709144,0.6961106994080715
3,0.46029785188015704,0.19163591028531946,0.09006985424836139,0.05714449612911548,0.04866072614148281,0.027123558111807656,0.027661205654884842,0.03981461703277103,0.15343706722303704,0.01569218080609485,0.019656077323554642,0.01562372695414108,0.030663860555589346,0.16865262894603747,0.10728668056358437,0.1463618119548049,0.03184197340920802,0.023177897706276034,0.02172816006841935,0.08752688711126426,0.5725384694677378
4,0.2457896638163236,0.4540384761362357,0.06766703629988746,0.08771851368599723,0.17564304569087233,0.10061913236208547,0.03478376458170035,0.19564360414996343,0.2590511274449841,0.11919654186610454,0.08847568819366564,0.09754379036298899,0.2529601999811068,0.13318089565190788,0.030837038136809422,0.15418216323529166,0.048260435683036694,0.05350329891737706,0.05612837407285229,0.09213184562961242,0.7579221945414076
5,0.34155408072813587,0.1699976003182172,0.08039590766546224,0.04822426367465089,0.02994480562670892,0.03662414915203426,0.09351829976687635,0.1580498385713935,0.08908389322084741,0.032175811067072894,0.017151956188896807,0.022509857316016905,0.09492898055943438,0.022676528594073014,0.11389956599812205,0.19332254272444427,0.03391296529771469,0.02470729539935499,0.04658860502361925,0.05909445831721741,0.6505491035070319
6,0.4671854788804096,0.15478568886571448,0.04669996291083411,0.044483384951447706,0.05208280296084865,0.07623930407830033,0.2070811884366894,0.2908556798238455,0.11906671948191122,0.028131905166918617,0.07621013329274727,0.024526710753745698,0.10219306406353716,0.08632303017779666,0.027042303245432962,0.029656046315441317,0.030724810215334002,0.06664756302308614,0.03943094702632359,0.14791849155978531,0.649875302843268
7,0.47581261955615556,0.14237292055988776,0.036401270733363314,0.042089168018047594,0.04766609999411014,0.06000494733043393,0.06981799029123308,0.15895264289874073,0.044016713861046886,0.034154756407759064,0.014954231515593453,0.024719164130160103,0.07717395924995893,0.20996882469407344,0.1281006873282474,0.11026833831432373,0.0518857916521568,0.0871648676056766,0.0470429780460809,0.0642857273286868,0.6377332766763107
8,0.495996448985892,0.10746421778019655,0.03955331314988271,0.028697290376428455,0.04880577726656532,0.16199452709999243,0.03866374084762257,0.1267745062645484,0.015757495353035847,0.10111751928588283,0.018983875459839303,0.09267176969788883,0.02441120722183211,0.030239981060262027,0.05259984222232285,0.03533086054544611,0.03828735954058816,0.04368745533249915,0.034293488914299584,0.06456477009051163,0.5345688340018515
