,-0.350,-0.300,-0.250,-0.200,-0.150,-0.100,-0.050,-0.000,0.050,0.100,0.150,0.200,0.250,0.300,0.350
0,0.0884612065129675,0.1022160198099421,0.0238947779424705,0.017375529185249025,0.08479236403584649,0.027694304334516556,0.11670740563685333,0.012629522608330264,0.029544355526130495,0.08427558116675009,0.025873644188216128,0.02261417197051985,0.03220220577617747,0.02930080045369054,0.027006740015048616
1,0.04001418059240463,0.02626215935907452,0.02777479794367655,0.06474271773672707,0.25855691217273347,0.25325511937284745,0.02025403120812361,0.03243886285688733,0.01563606103282791,0.1305653745890064,0.025930993452321468,0.1599175972329542,0.08299556762624966,0.025513094381475986,0.0977293374390298
2,0.03880426679816265,0.027066206122651724,0.02889110879845611,0.02617367723892837,0.03910970413720248,0.04280333039237485,0.025557376994063963,0.08770881861728066,0.0918396512632327,0.019821894446472366,0.16479039134057405,0.06227194754292342,0.0541088480098202,0.09760363942074432,0.06230769326872353
3,0.04380615172147541,0.036239209500317254,0.017563421827992948,0.025904696940281458,0.03597600782278332,0.15234941443915703,0.012933226559132456,0.016909231728696305,0.015144698674069638,0.04139841146425541,0.15835303423786476,0.10521245402668136,0.15805228911907454,0.05113322412387665,0.035061574811438234
4,0.07062325218353267,0.1357550882315558,0.0629085937205263,0.02748786585675292,0.08007351050815492,0.09669582659398501,0.10735075373182207,0.08657043920473316,0.07494999845002354,0.25183429054538425,0.13834569312258566,0.03066497662617413,0.11827120271363041,0.05614268089691267,0.04891565207255624
5,0.04084772268766861,0.027241916402089516,0.04872602347249735,0.07033084497111208,0.16869626365204413,0.0777356636006469,0.029052453943517235,0.013534064585598773,0.027210628110984274,0.09164094367990955,0.03344640834725638,0.03082967529180455,0.04106968092983609,0.0272753541880458,0.03378128600345594
6,0.03528827543501006,0.021384515760882537,0.07370236039168956,0.11966601287665493,0.11926107948735723,0.11499133629333416,0.03783303983899103,0.06925859430724322,0.018172965679200157,0.025970097435462525,0.08421205695094895,0.024371093781825413,0.03897127569534108,0.028961770393086735,0.05060974343953181
7,0.04169864348753395,0.036604488767636334,0.04391569379151497,0.024812912757638576,0.1271326773805685,0.0408202557869248,0.06794017639609529,0.01565271281757856,0.021204157974535936,0.07283068974802216,0.17306641149218652,0.1010017481902166,0.05318864642111587,0.06493159064734771,0.06613253819445537
8,0.029572189568188634,0.02580201056119725,0.1364766085670256,0.028320860890949737,0.06764428461727712,0.013319792161921815,0.020611911610551068,0.0142529828359134,0.07944710445211599,0.020184482405107153,0.02317237378598643,0.021642823566721855,0.02962584677699382,0.04828572704018182,0.0543493899350881
9,0.08802424312451451,0.04470837304691137,0.07609729209200759,0.045200426067511734,0.08356938219356808,0.034377183945994545,0.17841525699864758,0.07111337375761578,0.0870393346333887,0.04759385110504276,0.16499559945181339,0.02463148670733675,0.036958421058303596,0.12843024826113272,0.04604241689207146
10,0.048796387609563716,0.029274809633760637,0.05786735307565968,0.11578249798295936,0.021731218357007785,0.06883305087606033,0.15631864971935217,0.119675016029619,0.10287995513547979,0.10696398471221763,0.059827703415032865,0.09252180497651243,0.032727651188296465,0.025516774300823348,0.09298635376417724
11,0.06444481937143826,0.051782620089405935,0.025238880717519563,0.05489295481347279,0.139062588788659,0.15819563527191,0.0195910739950574,0.03982433159076986,0.08599196830641598,0.12516405974871983,0.10416275379174166,0.028926062733378253,0.052255015202817195,0.04116659181841877,0.09249752829304013
12,0.05060619359590407,0.049728472709887256,0.03771805526360735,0.11497103617033685,0.043405454500781586,0.01552367760026404,0.02332381800542853,0.015723961584975243,0.05088328101081108,0.1492218104034859,0.16351511017789885,0.060570716783646436,0.032722959542217246,0.02075982215229154,0.03406706955069746
13,0.05210202444984138,0.031121147975805397,0.027384384510253962,0.025066736865687094,0.025326238185845434,0.12159108781441114,0.1172700700078057,0.10146110957629921,0.03967008476441733,0.1348203458703375,0.054837778769054345,0.07078766483485084,0.025556734970769265,0.04816591823780237,0.059687268027326636
14,0.04577084482294723,0.051677568725303935,0.0335619882036164,0.029438535357993914,0.10557950012210507,0.04490632008939484,0.014791772033504645,0.09467783729366146,0.05912627902954332,0.02027388573174836,0.021460793981737253,0.16716996405381374,0.05721261917881109,0.08786782638928009,0.03649341508049415
15,0.03110905366544135,0.054720579193899735,0.10756203229386957,0.20339820562849734,0.18806099575274596,0.07521984380842738,0.039118081922609856,0.11547165689033739,0.013991929341786231,0.03780779465736355,0.14017031958162313,0.09778503186181277,0.025347204066406764,0.02770980005363327,0.041515880859005844
16,0.07448334109205586,0.030603897719550608,0.08607033444306153,0.023384544018828377,0.06902715114437158,0.01672863067229928,0.017220007208242502,0.016152873478795418,0.024790376699778415,0.12873463845783217,0.04290698341535456,0.02858737616780053,0.11655826760428677,0.044253893696744,0.08303740071667272
17,0.048314879704535824,0.09115030056333547,0.044717989499442244,0.1829153446404409,0.08763151675758023,0.16955381744696052,0.15253532087355245,0.089101132421547,0.029958615330046838,0.04660301029216326,0.06373719908913782,0.06112155475450476,0.022285028308191988,0.04524141656098161,0.08641281103478876
18,0.07785610768257943,0.04122984071150724,0.09819258020223177,0.09789710460576956,0.21906251330647425,0.08638482281345411,0.01861727404568802,0.10564556261803665,0.045878489267305395,0.1458157298667896,0.1313061990208807,0.09020830470164237,0.07145693108561703,0.03589772777921677,0.02007984298914605
19,0.038730030836127194,0.09875799967823967,0.1326157759306802,0.08099835153017652,0.1861431153846187,0.015558421654446562,0.016786748079241787,0.03725751580887893,0.09378195501352453,0.10676390079769575,0.02852189778986321,0.1646968996529104,0.07519598816971088,0.03084081324175361,0.027837374293253465
20,0.030238613372899285,0.06719425450085183,0.05334666855358157,0.050993731180086564,0.09121906810546607,0.028287671488705788,0.01967735235382122,0.108179258558454,0.014179244964100949,0.16762330449939966,0.027337628674391354,0.04486706902684793,0.029068684845189336,0.05121786349065263,0.060375400639456206
21,0.026757518018906537,0.03488085906995768,0.03880345951575789,0.02001610390107421,0.016467548735555212,0.03033188639264684,0.010779784159024901,0.07671928458399803,0.19289518228981226,0.08347286133022733,0.17819319794628224,0.07651305220385735,0.05393738712200956,0.038723059799533555,0.04841278521171311
22,0.06811853533206517,0.03806646853917114,0.040566063876050225,0.04128827523965646,0.07324893451414917,0.02143423926735417,0.02300450175502092,0.0965210059222997,0.012824988319078882,0.13782123625738066,0.01973209650269015,0.09293414972048412,0.20038721084727976,0.04577755001633905,0.05250548973573896
23,0.05581754462237581,0.03343330883148999,0.11241502837910537,0.03983868875981434,0.11237818306118103,0.09873705085437673,0.08299561944807984,0.08128814587566725,0.04840403420143769,0.0781154775513577,0.14330886091640274,0.03246681902226496,0.07924019291292841,0.023598873522319135,0.026078926783078275
24,0.05655412355053307,0.027120283840539154,0.08461086278454132,0.1067712815589695,0.2277643244242315,0.13509696840080562,0.09862061641101705,0.03978572011189065,0.07845947097030972,0.021597910714861376,0.08932767358443217,0.1915686761932233,0.04560131779212595,0.041283354703856606,0.04957409890523305
25,0.06647906105396212,0.035299262134226794,0.06119424162062624,0.1171968647683625,0.118682378578787,0.05692838883398767,0.06687759395310106,0.018119240785238223,0.13114691069722648,0.04006940004853824,0.06532236261234117,0.08617202093457592,0.03251940249569482,0.051440389921205434,0.05888021825540673
26,0.07703495105299465,0.08805746198198855,0.10388213547154959,0.13764033233526177,0.029330253247019173,0.08926287609414006,0.01984925287375001,0.08709141917124061,0.01933484478831667,0.01998774495498079,0.1728812586791531,0.038195250768472,0.061965330224836884,0.029486827714371056,0.045994526144847676
27,0.06368389820268111,0.048227036888451556,0.052003766756168135,0.04498565061801876,0.1095181337889605,0.08186409407612757,0.09061546918000772,0.07415595850459013,0.11061147668533418,0.25277243615112727,0.022558239071297215,0.015029047491453451,0.03204862057925895,0.0333774323726631,0.034015160976922455
