,MKS 1-101,MKS 1-401,MKS 1-801,MKS 401-801,MKS 801-1201,MKS 1201-1601,MKS 1601-2001,MKS 2001-2401
84,1.5913384350259855e-05,0.003188171371791031,0.1843962415899966,0.19702838824174232,0.10431157989498668,0.06356622393333405,0.04962346669605819,0.03805905120448187
85,3.888349789300653e-05,0.003196600920784473,0.1907387989642059,0.19871398236539492,0.10519511411671495,0.05554036540614714,0.03951294324816945,0.029743460614157415
86,1.616681193150726e-05,0.0017082687181400966,0.16200321508926752,0.16111588271490607,0.10368749443144866,0.07654283893011718,0.058714131606092214,0.04420119979781258
87,1.565070365010247e-05,0.002350297641329933,0.17640377923782014,0.18428631914551102,0.09685890347161658,0.0720862150178461,0.056715530500186934,0.06036934760371161
88,3.350667670115162e-05,0.003185197990069065,0.19398018119084792,0.19343465635418478,0.12250215220228013,0.06854404364399741,0.050509558048318144,0.03925153385518339
89,3.3499429035103396e-05,0.00105123311135169,0.0954380762291658,0.09723704549970294,0.1316179493309682,0.06547662263992624,0.05342644641230233,0.045138779579368224
90,8.0379676366204e-06,0.0029920743827409864,0.1924719263322655,0.20286473003640473,0.10936066543162826,0.06943489737797565,0.04957205295818404,0.05005707310902793
91,1.372971385354947e-05,0.003978588389478096,0.18269781301864618,0.19821311195620014,0.10751935315955309,0.07701469094462113,0.04456306687039722,0.031745021372780756
92,1.8943730320709305e-05,0.002109261392338241,0.17288266140430653,0.16408156927665055,0.10118862732520933,0.07199993524292461,0.04745322474625497,0.043075215800162193
93,1.5940949500133337e-05,0.0037248941098027,0.16932853389222646,0.17814556117833558,0.11449710316376979,0.06949911410873942,0.0540555242117547,0.034145659972146636
94,6.828889150282839e-06,0.003654307571562282,0.18654670655532427,0.20166324701052127,0.11408852309647569,0.07000569977453808,0.04156501613515554,0.031789791311691636
95,1.194640188789836e-05,0.0002505396887229487,0.016055589325596583,0.053087920285497386,0.17740997565674665,0.1081776977749865,0.04908530310874018,0.03184136997142569
96,1.3457473219539223e-05,0.0011069109105159398,0.15065874711029112,0.16390928459591744,0.10291813292434854,0.0610247300429525,0.04369111789837316,0.04265993067461172
97,2.3783224037588583e-05,0.006206025094421119,0.20212583715767726,0.20053337457255094,0.10735048902251144,0.06535718776963557,0.06023237594441286,0.05992221634841472
98,3.246169668051639e-05,0.004222025414346878,0.1844921757560781,0.17679090143151377,0.11433921909489436,0.06760132378656863,0.05051270005126783,0.05251188672864772
99,1.177208942600313e-05,0.004092747218974641,0.20122854075399357,0.21097381699875536,0.11017231952156958,0.07464093325208873,0.05128572681692544,0.04732917768906793
100,3.104391153388124e-05,0.004873023263968504,0.16858860846411133,0.1670111397976943,0.10034912880914379,0.06541020284996152,0.06442377264110985,0.04998120904893718
101,1.2004390406635369e-05,0.0002636098587087475,0.017054734825297516,0.05489597777566274,0.18061251275192067,0.09527465967253616,0.04951739893732836,0.04170546347751799
102,9.853195344902538e-06,0.00018124603438815406,0.008750240788756553,0.0563211856735411,0.10559406088152747,0.09830183332045919,0.0649772568535714,0.03350592189808307
103,4.23686847429442e-05,0.00222909037581954,0.16990814937709092,0.17008324587726772,0.1181650409003297,0.0770434489386701,0.06047881328796096,0.03837002900226517
104,3.200658897650032e-06,0.003126774493969075,0.16924772550635309,0.17603379123794446,0.11102512903008603,0.06842230021400639,0.05132917295491625,0.043336075990552614
105,1.6756268093211036e-05,0.001340314788667961,0.1600102703507118,0.17036256283217627,0.11416605237571104,0.0662708916366644,0.05278394579870074,0.047181751455543736
106,1.4736585389859383e-05,0.0005188096312565295,0.07399209939535463,0.10268194208189141,0.13984260105793184,0.07133468185644104,0.04753926703159837,0.04511991928208319
107,1.514930147590698e-05,0.005168231410980505,0.18799290266299482,0.222151488365846,0.12103464424454843,0.07189937650637873,0.053906275241031615,0.03754874143694147
108,1.4161678989490386e-05,0.0027833045525005764,0.16369041416495403,0.16553485570451282,0.10910644590861633,0.07928923634771841,0.056172035509119235,0.04216330904105418
109,3.492235903429153e-05,0.003994225121489705,0.17804646451007666,0.17460935788831825,0.10978667544712373,0.07008956647440287,0.05913661058396394,0.04912616982464208
110,4.297223866656616e-05,0.0016687659260470615,0.1294867251003537,0.1389923321248675,0.1146021328790767,0.06519300850027061,0.05349017833670042,0.042517750629111305
111,1.5050819239659821e-05,0.002325956696453359,0.17559657459551128,0.18317933959591048,0.1239896531995453,0.07081953822007016,0.045319448342903856,0.03909206828801247
112,1.5131001041449331e-05,0.0017757116593195754,0.1603058016426089,0.16778811162557816,0.10752505292500106,0.06846591746956956,0.0663705606069379,0.0414599873186098
113,1.210473705309884e-05,0.00041758838535665,0.05212077649836285,0.07421221388105699,0.14781127728731222,0.07073641960072494,0.05883134936117451,0.03771655396446424
114,1.577477978435319e-05,0.0037417728844506915,0.16333360804505073,0.1683350879858382,0.12948408154101954,0.07265059431564495,0.04478230029735042,0.037123268736034554
115,1.4275692689271203e-05,0.0005447954797381735,0.06968942452076769,0.09258893647727125,0.13754811208672493,0.07333457590611404,0.048820173337493576,0.05075679218454626
116,3.0879153975367145e-05,0.005088869644094605,0.2007260918492944,0.1862645824381971,0.1044282028334411,0.06687176718108605,0.05243076770880381,0.04101657306054675
117,2.474321422128357e-05,0.006057168911646729,0.1597307473142694,0.16855180688025267,0.09793360757489394,0.0675582976227399,0.05339467265817012,0.03996466583196678
118,3.8884303791265895e-05,0.001741826662358421,0.14948489081554125,0.17229263529741382,0.1427482026904838,0.06390168904931023,0.04485323590036404,0.03720466092962635
119,4.327738782469855e-05,0.0007559907516405998,0.031502145591749436,0.05290791584088365,0.17839139072956733,0.0744065641871425,0.04974152309012986,0.05544003553858854
120,2.572166470584789e-05,0.0060215304928526985,0.16796296158731314,0.16425281034395592,0.10626788621184062,0.08078252264045846,0.05308789526601593,0.043793934061222645
121,1.7033422146211228e-05,0.005320917665864942,0.18061886066657873,0.19179576353416994,0.10240684101268492,0.07648256855149044,0.06965288595560123,0.05112236569332832
122,1.2300520042797163e-05,0.00026654679974630953,0.017729233597045584,0.05290469550908829,0.16797319918285525,0.08132976020015209,0.045568720539949585,0.045832461162153976
123,2.792984824238859e-05,0.00518146086996574,0.1586082884863651,0.15208532394740482,0.10852978652759965,0.0657040136280926,0.05234536235619364,0.04721964652150258
124,3.516349929294753e-05,0.0012248571942282361,0.09888598541767896,0.09665768203171621,0.1351380339391945,0.06730949399671604,0.042687718079038796,0.037312171771374525
125,2.834564567754996e-06,0.002808311773205668,0.18721257948675754,0.21185791781252244,0.11661904691666398,0.06979012154056567,0.04719151178773356,0.036640536219189924
126,1.613125584501981e-05,0.0021560956896836667,0.17120164573478816,0.17781358465277622,0.11154172864146271,0.07151719962717923,0.05249486442586592,0.03587261558874377
127,1.6073288816701857e-05,0.001016753891305048,0.13275764949895663,0.1592769337113041,0.11407759820069706,0.07005929313174339,0.04392632382050604,0.0456748586132693
128,4.722274316600878e-06,0.00294949805318233,0.16444479968045891,0.17814874795937602,0.10802038339201334,0.07611120596417864,0.06204362758705165,0.03646787676185538
129,4.077083569813845e-05,0.001230253162819367,0.0964276352796003,0.09752429147357006,0.1256028930912542,0.06454350533810596,0.042208565324480425,0.0455704955341704
130,1.1351725664812208e-05,0.00024728231182741196,0.013773971505898295,0.046651909270061055,0.19012410795408766,0.10965987934370024,0.05492755212236307,0.04159828801620044
131,3.825526599628534e-05,0.0005806640584980834,0.015037528856992298,0.0752137942232815,0.17397843759963144,0.1328518368156159,0.04460244473305084,0.029175286062484682
132,6.096973874751942e-06,0.003391314787601342,0.18477297342745824,0.20504049080032014,0.10793828192760202,0.06786786687571776,0.053152208117398625,0.04614347568836771
133,3.5515512766077606e-05,0.0022797244652541853,0.1767989606081827,0.18851411713966124,0.1116487632205704,0.08358671225294304,0.04886625543839749,0.03605610543135899
134,3.3504949836854246e-06,0.0027787355665937177,0.19194420495578213,0.2026413114374838,0.11508905990225052,0.06905819625015237,0.04528000696185061,0.03943986343694053
135,1.5430868178680903e-05,0.0004501860098559361,0.04222893608370189,0.06517366332657953,0.14707260838113545,0.07955236233421932,0.04898177550155717,0.03970528022356889
136,7.06237391827947e-06,0.0033945696628648546,0.17219664327843148,0.1910010521439358,0.12235241526429386,0.06848744329402762,0.04885557698469209,0.03982060020380019
137,1.1337215747636531e-05,0.00024341593132697664,0.015388581432538887,0.05181896483449528,0.18556409415033534,0.09050557825292413,0.04178769591310897,0.033170967399182995
138,3.6349045420821835e-05,0.0032310507303132665,0.19453248128386524,0.20047199702960386,0.09570530892566428,0.056087141170911105,0.03868890261225744,0.044364394358198576
139,1.7111872430758217e-05,0.0026854314104133854,0.17769363299458413,0.1751238126998109,0.09997759372422832,0.07286501228315105,0.05068928436703845,0.03697280011198735
140,1.2309677496037456e-05,0.0038806797768660504,0.17549014894482093,0.20253650623304664,0.102379441094887,0.06599565787295597,0.05537279073272211,0.04465016017664893
141,4.003878217357984e-05,0.0021493006892313224,0.14274488591531,0.15321843487162562,0.10447430478448642,0.06893523041493534,0.05421447391996505,0.04074570644183035
142,3.565825053433399e-05,0.0034023552434704024,0.19123985094083537,0.19622208448291767,0.11120604213831979,0.062132761647252614,0.043333117470587594,0.041386838969914526
143,9.728626460708072e-06,0.0002096497858561903,0.01174070171775074,0.06450760086007135,0.11702548267079561,0.08252654092271139,0.05372359599648735,0.04521501426482545
144,3.9284100303391954e-05,0.0017713711079004714,0.1500734819426882,0.17079249778424188,0.11636137101201453,0.06413608853470065,0.04921921156662107,0.036645694856622404
145,3.88956374339701e-05,0.0017478502649461273,0.1390257739045492,0.15828942673715257,0.1067317044207723,0.07993609768535338,0.05076306213971575,0.034567956421038805
146,1.6983179759133214e-05,0.0021691599493194745,0.1617725849003974,0.16838960156227514,0.10096526283432528,0.07878191444887701,0.052883697596154855,0.03905080967202488
147,1.378030468693325e-05,0.0005992400792304751,0.08253731470740017,0.114948075785766,0.14580552215972556,0.06367050597284614,0.05132020322281868,0.04854593986965964
148,2.6526820147895662e-05,0.005181867250987976,0.20354264920952148,0.19131852381074785,0.11054223594867478,0.06302707003500459,0.0396825423120593,0.030795782851623574
149,1.9685496834268476e-06,0.002633380208818817,0.18333343172844063,0.1874423058222862,0.12804600547538955,0.07151223529152721,0.043367451262289046,0.03183379823074625
150,2.6214927847751535e-05,0.005320546284304936,0.17861561947763643,0.176890941027248,0.1042150612055762,0.0657998086752561,0.04888216889902926,0.04311821590476185
151,1.2551206150290065e-05,0.00028999958242401243,0.023553488102493778,0.05449839988037231,0.16233536752348632,0.08756177235275496,0.045425909975927874,0.039322551523894266
152,7.0676676851899654e-06,0.0036638038233301118,0.1701994973252487,0.20927058998184778,0.10887096908253902,0.07374885641589327,0.060435263687492156,0.04716831117393674
153,3.781574074923127e-05,0.002158398009942084,0.1669157015781115,0.17634654754613333,0.11427832462489732,0.06415196888968205,0.051304767957342685,0.04257628837858952
154,1.0436532548921436e-05,0.004360356947636331,0.1616262484885792,0.1644059829801568,0.10386595909753196,0.07275851321878896,0.058927626166528545,0.042976460826833526
155,1.1041076854263823e-05,0.00026287224801291136,0.016087302540988883,0.05053862247909077,0.1836441715932171,0.09412995689212916,0.038920805958004706,0.034917541516680396
156,1.4781082107403477e-05,0.0013503613985667673,0.1553221566632576,0.16996555178301123,0.111015801692138,0.07016699362565686,0.05052374116497816,0.03486382717172577
157,2.950066018471674e-05,0.00409106583409512,0.19894161755075393,0.19165273675525263,0.11664284212374557,0.07887464198014142,0.05453034080575211,0.04515995338129195
158,1.3961819825457759e-05,0.004950591294829597,0.18662087052608312,0.19985795686685404,0.09789002075008184,0.07061026721591954,0.05781985488469959,0.04472752936878519
159,4.1401734467741744e-05,0.0021482780268566575,0.15513584496108984,0.1625803947426753,0.12769748312302034,0.06388843521676527,0.0510856581351905,0.05391437006785718
160,1.4338276121302337e-05,0.002923950404629997,0.18336949569467512,0.19641365763070037,0.10501504517050492,0.06549733984491696,0.05688026674117127,0.04003483250262832
161,1.5545332755616645e-05,0.0027038106471626365,0.17116250908376035,0.1822595779552635,0.11657406087520623,0.07113040156127684,0.05061450451256199,0.04350521634815577
162,2.051355953776516e-05,0.005528311458730568,0.17351910808352183,0.17958773907204634,0.11856265243360266,0.07327204109140856,0.04961618615446867,0.033438434020191074
163,1.0480358605121792e-05,0.003687338623155008,0.18170087691691392,0.2009050837042942,0.09931332054646341,0.07465198838018194,0.05271046531985347,0.0381630603776375
164,3.445501398433459e-05,0.0035585125170451365,0.17443335107145275,0.17966897138888788,0.11212456747306468,0.049648209546072,0.03214560465842171,0.03205521648456165
165,9.381261311129177e-06,0.0033226098795547943,0.1802347804567387,0.179399376765703,0.12299529429950727,0.07768586823679251,0.04712489691669117,0.041255567053425465
166,5.416698656933848e-06,0.003296597808669231,0.19359733264573653,0.1988475831599826,0.1211925057924057,0.0746366743685338,0.0652643783512589,0.05155927062886697
167,4.171823423579692e-05,0.0033026656200960632,0.17689735490420438,0.1702879458848625,0.10812714985397558,0.06331691091371225,0.04422597548891141,0.038066077883315924
168,6.446659299342884e-06,0.0028842696189885376,0.16784296761906214,0.17519316625919892,0.11220833839188961,0.07963190449056073,0.055927015163313096,0.04255368381457311
169,3.628551614203422e-05,0.0005866191406234973,0.021899548407176724,0.05950777277709345,0.17159264170403588,0.07701786069821658,0.04924648700295251,0.04007116753823296
170,4.1685958259897476e-05,0.0015375614939149246,0.12299010785839998,0.13734047584643855,0.1199667264995005,0.06892639968333404,0.04511370862284488,0.042037148770238
171,9.191820583358323e-06,0.004087803311700899,0.16597564393120184,0.18107397449652476,0.11734041519905307,0.06979214278463433,0.05896617615984429,0.04666441242265478
172,1.4002245326939823e-05,0.000440451342538314,0.05604450763505236,0.07709160405193019,0.14137738162327926,0.0731028281560674,0.055796009824869396,0.03392048576197294
173,1.188276574001345e-06,0.00295783545493355,0.182705124351203,0.20277200391695593,0.10243496114599397,0.06407125640962014,0.04595748785472012,0.03746212718091753
174,9.770012338310803e-06,0.00023580507709834912,0.016689799753369386,0.055470236010216833,0.18994000921715198,0.08910229600565384,0.05694766928900016,0.03835789144275802
175,1.5813042034651722e-05,0.001419533363613178,0.15486291006930042,0.17286195374995866,0.11238991697635344,0.07476715841416823,0.05498037933671299,0.03961136898734699
176,1.0269252943208765e-05,0.00471424658567745,0.18477883504012352,0.1919954052602474,0.11364802376368623,0.061442479286647526,0.04814937391957074,0.042693104414827585
177,6.182689733200189e-06,0.003388287153540929,0.16692229016564777,0.1985652210494914,0.10200113037302343,0.06550721486519517,0.05021650161090488,0.047774584292507076
178,8.802276470405963e-06,0.0034676692044289543,0.1757475280565476,0.18776708948032766,0.12681645752999032,0.0795449335264406,0.05760600281727398,0.04269709317376152
179,1.4882293427943694e-05,0.0012485469728262203,0.153316094486644,0.16587873035209638,0.1148023987586614,0.07009307953897524,0.04564658061409147,0.04647351357116043
